RInf_16	User_4	-0.5
RInf_16	User_5	-1.0
RInf_17	User_26	0.5
RInf_17	User_27	0.5
RInf_17	User_28	1.0
RInf_17	User_29	-0.5
RInf_17	User_30	-0.5
RInf_18	User_1	-0.5
RInf_18	User_2	0.5
RInf_18	User_3	1.0
RInf_18	User_4	0.5
RInf_18	User_5	-0.5
RInf_19	User_1	0.5
RInf_19	User_2	-0.5
RInf_19	User_3	1.0
RInf_19	User_4	0.5
RInf_19	User_5	0.5
RInf_20	User_11	-0.5
RInf_20	User_12	-1.0
RInf_20	User_13	-0.5
RInf_20	User_14	-0.5
RInf_20	User_15	-1.0
RInf_21	User_26	-0.5
RInf_21	User_27	0.5
RInf_21	User_28	-1.0
RInf_21	User_29	-0.5
RInf_21	User_30	-0.5
RInf_22	User_16	-0.5
RInf_22	User_17	-0.5
RInf_22	User_18	-0.5
RInf_22	User_19	-0.5
RInf_22	User_20	-0.5
RInf_23	User_16	0.5
RInf_23	User_17	1.0
RInf_23	User_18	1.0
RInf_23	User_19	1.0
RInf_23	User_20	1.0
RInf_24	User_1	0.5
RInf_24	User_2	0.5
RInf_24	User_3	-1.0
RInf_24	User_4	-0.5
RInf_24	User_5	0.5
RInf_25	User_26	-0.5
RInf_25	User_27	0.0
RInf_25	User_28	0.5
RInf_25	User_29	1.0
RInf_25	User_30	-0.5
RInf_26	User_26	-0.5
RInf_26	User_27	0.0
RInf_26	User_28	-1.0
RInf_26	User_29	-0.5
RInf_26	User_30	-0.5
RInf_27	User_11	0.5
RInf_27	User_12	0.5
RInf_27	User_13	-0.5
RInf_27	User_14	-1.0
RInf_27	User_15	0.5
RInf_28	User_6	-0.5
RInf_28	User_7	-1.0
RInf_28	User_8	0.5
RInf_28	User_9	-0.5
RInf_28	User_10	0.5
RInf_29	User_6	-0.5
RInf_29	User_7	1.0
RInf_29	User_8	0.5
RInf_29	User_9	1.0
RInf_29	User_10	0.5
RInf_30	User_16	-0.5
RInf_30	User_17	1.0
RInf_30	User_18	0.5
RInf_30	User_19	1.0
RInf_30	User_20	0.5
Freq_1	User_11	-1.0
Freq_1	User_12	1.0
Freq_1	User_13	-0.5
Freq_1	User_14	0.5
Freq_1	User_15	-1.0
Freq_2	User_6	0.0
Freq_2	User_7	-0.5
Freq_2	User_8	-1.0
Freq_2	User_9	0.0
Freq_2	User_10	0.0
Freq_3	User_26	0.5
Freq_3	User_27	0.5
Freq_3	User_28	1.0
Freq_3	User_29	0.5
Freq_3	User_30	0.5
Freq_4	User_11	0.5
Freq_4	User_12	0.5
Freq_4	User_13	0.5
Freq_4	User_14	0.5
Freq_4	User_15	0.5
Freq_5	User_6	-0.5
Freq_5	User_7	-0.5
Freq_5	User_8	0.5
Freq_5	User_9	0.0
Freq_5	User_10	-0.5
Freq_6	User_6	0.0
Freq_6	User_7	-0.5
Freq_6	User_8	-0.5
Freq_6	User_9	0.0
Freq_6	User_10	-0.5
Freq_7	User_11	-0.5
Freq_7	User_12	-1.0
Freq_7	User_13	-0.5
Freq_7	User_14	-1.0
Freq_7	User_15	0.0
Freq_8	User_21	0.0
Freq_8	User_22	0.0
Freq_8	User_23	1.0
Freq_8	User_24	0.0
Freq_8	User_25	0.0
Freq_9	User_16	0.5
Freq_9	User_17	-0.5
Freq_9	User_18	-1.0
Freq_9	User_19	0.5
Freq_9	User_20	0.0
Freq_10	User_1	-0.5
Freq_10	User_2	-0.5
Freq_10	User_3	-0.5
Freq_10	User_4	-0.5
Freq_10	User_5	0.0
Freq_11	User_21	0.5
Freq_11	User_22	0.5
Freq_11	User_23	1.0
Freq_11	User_24	0.0
Freq_11	User_25	1.0
Freq_12	User_1	0.5
Freq_12	User_2	0.5
Freq_12	User_3	0.0
Freq_12	User_4	0.5
Freq_12	User_5	0.5
Freq_13	User_1	-0.5
Freq_13	User_2	0.0
Freq_13	User_3	0.0
Freq_13	User_4	0.5
Freq_13	User_5	0.5
Freq_14	User_26	0.5
Freq_14	User_27	0.5
Freq_14	User_28	0.5
Freq_14	User_29	-0.5
Freq_14	User_30	0.5
Freq_15	User_11	-0.5
Freq_15	User_12	-0.5
Freq_15	User_13	-0.5
Freq_15	User_14	0.5
Freq_15	User_15	0.5
Freq_16	User_6	0.0
Freq_16	User_7	0.5
Freq_16	User_8	-0.5
Freq_16	User_9	0.0
Freq_16	User_10	0.5
Freq_17	User_21	0.0
Freq_17	User_22	0.0
Freq_17	User_23	-1.0
Freq_17	User_24	0.0
Freq_17	User_25	-0.5
Freq_18	User_16	0.0
Freq_18	User_17	-0.5
Freq_18	User_18	-1.0
Freq_18	User_19	-0.5
Freq_18	User_20	-1.0
Freq_19	User_16	-1.0
Freq_19	User_17	1.0
Freq_19	User_18	1.0
Freq_19	User_19	0.5
Freq_19	User_20	0.5
Freq_20	User_21	-0.5
Freq_20	User_22	-0.5
Freq_20	User_23	1.0
Freq_20	User_24	0.0
Freq_20	User_25	0.5
Freq_21	User_21	0.5
Freq_21	User_22	0.5
Freq_21	User_23	1.0
Freq_21	User_24	0.0
Freq_21	User_25	0.5
Freq_22	User_1	-0.5
Freq_22	User_2	0.5
Freq_22	User_3	-1.0
Freq_22	User_4	-0.5
Freq_22	User_5	-0.5
Freq_23	User_6	-0.5
Freq_23	User_7	-0.5
Freq_23	User_8	0.5
Freq_23	User_9	0.0
Freq_23	User_10	0.5
Freq_24	User_11	0.5
Freq_24	User_12	-0.5
Freq_24	User_13	-0.5
Freq_24	User_14	0.5
Freq_24	User_15	1.0
Freq_25	User_26	0.5
Freq_25	User_27	0.5
Freq_25	User_28	-0.5
Freq_25	User_29	-0.5
Freq_25	User_30	0.5
Freq_26	User_16	0.5
Freq_26	User_17	0.5
Freq_26	User_18	-0.5
Freq_26	User_19	1.0
Freq_26	User_20	0.5
Freq_27	User_26	-0.5
Freq_27	User_27	-1.0
Freq_27	User_28	-1.0
Freq_27	User_29	-1.0
Freq_27	User_30	0.5
Freq_28	User_1	0.5
Freq_28	User_2	0.5
Freq_28	User_3	0.0
Freq_28	User_4	-0.5
Freq_28	User_5	0.5
Freq_29	User_16	-0.5
Freq_29	User_17	0.5
Freq_29	User_18	0.5
Freq_29	User_19	-1.0
Freq_29	User_20	0.5
Freq_30	User_26	-0.5
Freq_30	User_27	-0.5
Freq_30	User_28	-1.0
Freq_30	User_29	-0.5
Freq_30	User_30	0.0
